Date,Site,SST
2011-04-01,BP05_s2,NA
2011-04-01,BP06_s2,16.395000457763672
2011-04-01,BP08_s2,16.7549991607666
2011-04-01,BP10_s2,16.774999618530273
2011-04-01,BP13_s2,NA
2011-04-01,BP14_s2,16.350000381469727
2011-04-01,LH01_s2,16.744998931884766
2011-04-01,LH02_s2,18.53499984741211
2011-04-01,LH07_s2,16.869998931884766
2011-04-01,LH10_s2,17.334999084472656
2011-04-01,PB02_s2,NA
2011-04-01,PB03_s2,NA
2011-04-01,PB10_s2,NA
2011-04-01,PB11_s2,NA
2011-04-01,PL02_s2,20.899999618530273
2011-04-01,PL03_s2,20.079999923706055
2011-04-01,PL14_s2,NA
2011-04-01,PL16_s2,18.71500015258789
2011-05-01,BP01_s2,13.704999923706055
2011-05-01,BP02_s2,NA
2011-05-01,BP03_s2,14.420000076293945
2011-05-01,BP05_s2,NA
2011-05-01,BP06_s2,16.100000381469727
2011-05-01,BP08_s2,16.020000457763672
2011-05-01,BP10_s2,NA
2011-05-01,BP13_s2,NA
2011-05-01,BP14_s2,NA
2011-05-01,LH01_s2,13.654999732971191
2011-05-01,LH02_s2,13.649999618530273
2011-05-01,LH07_s2,13.625
2011-05-01,LH10_s2,13.949999809265137
2011-05-01,PB02_s2,NA
2011-05-01,PB03_s2,NA
2011-05-01,PB10_s2,NA
2011-05-01,PB11_s2,NA
2011-05-01,PL02_s2,NA
2011-05-01,PL03_s2,NA
2011-05-01,PL14_s2,NA
2011-05-01,PL16_s2,NA
2011-06-01,BP01_s2,13.889999389648438
2011-06-01,BP02_s2,NA
2011-06-01,BP03_s2,NA
2011-06-01,BP05_s2,NA
2011-06-01,BP06_s2,10.614999771118164
2011-06-01,BP08_s2,12.75999927520752
2011-06-01,BP10_s2,NA
2011-06-01,BP13_s2,12.644999504089355
2011-06-01,BP14_s2,NA
2011-06-01,LH01_s2,14.079999923706055
2011-06-01,LH02_s2,11.529999732971191
2011-06-01,LH07_s2,12.00999927520752
2011-06-01,LH10_s2,14.25
2011-06-01,PB02_s2,NA
2011-06-01,PB03_s2,NA
2011-06-01,PB10_s2,NA
2011-06-01,PB11_s2,NA
2011-06-01,PL02_s2,NA
2011-06-01,PL03_s2,NA
2011-06-01,PL14_s2,NA
2011-06-01,PL16_s2,NA
2011-07-01,BP01_s2,NA
2011-07-01,BP02_s2,NA
2011-07-01,BP03_s2,NA
2011-07-01,BP05_s2,NA
2011-07-01,BP06_s2,NA
2011-07-01,BP08_s2,11.335000038146973
2011-07-01,BP10_s2,NA
2011-07-01,BP13_s2,11.414999961853027
2011-07-01,BP14_s2,NA
2011-07-01,LH01_s2,NA
2011-07-01,LH02_s2,NA
2011-07-01,LH07_s2,NA
2011-07-01,LH10_s2,NA
2011-07-01,PB02_s2,NA
2011-07-01,PB03_s2,NA
2011-07-01,PB10_s2,NA
2011-07-01,PB11_s2,NA
2011-07-01,PL02_s2,NA
2011-07-01,PL03_s2,NA
2011-07-01,PL14_s2,NA
2011-07-01,PL16_s2,NA
2011-08-01,BP01_s2,8.579999923706055
2011-08-01,BP02_s2,NA
2011-08-01,BP03_s2,9.345000267028809
2011-08-01,BP05_s2,10.239999771118164
2011-08-01,BP06_s2,9.005000114440918
2011-08-01,BP08_s2,8.734999656677246
2011-08-01,BP10_s2,9.335000038146973
2011-08-01,BP13_s2,9.885000228881836
2011-08-01,BP14_s2,10.289999961853027
2011-08-01,LH01_s2,8.25
2011-08-01,LH02_s2,7.609999656677246
2011-08-01,LH07_s2,8.09000015258789
2011-08-01,LH10_s2,8.944999694824219
2011-08-01,PB02_s2,NA
2011-08-01,PB03_s2,NA
2011-08-01,PB10_s2,NA
2011-08-01,PB11_s2,NA
2011-08-01,PL02_s2,NA
2011-08-01,PL03_s2,NA
2011-08-01,PL14_s2,NA
2011-08-01,PL16_s2,NA
2011-09-01,BP01_s2,NA
2011-09-01,BP02_s2,NA
2011-09-01,BP03_s2,NA
2011-09-01,BP05_s2,NA
2011-09-01,BP06_s2,9.079999923706055
2011-09-01,BP08_s2,9.119999885559082
2011-09-01,BP10_s2,9.4399995803833
2011-09-01,BP13_s2,10.639999389648438
2011-09-01,BP14_s2,8.28499984741211
2011-09-01,LH01_s2,8.800000190734863
2011-09-01,LH02_s2,8.720000267028809
2011-09-01,LH07_s2,8.609999656677246
2011-09-01,LH10_s2,9.260000228881836
2011-09-01,PB02_s2,NA
2011-09-01,PB03_s2,NA
2011-09-01,PB10_s2,NA
2011-09-01,PB11_s2,NA
2011-09-01,PL02_s2,NA
2011-09-01,PL03_s2,NA
2011-09-01,PL14_s2,NA
2011-09-01,PL16_s2,NA
2011-10-01,BP01_s2,9.869999885559082
2011-10-01,BP02_s2,NA
2011-10-01,BP03_s2,10.059999465942383
2011-10-01,BP05_s2,10.369999885559082
2011-10-01,BP06_s2,9.649999618530273
2011-10-01,BP08_s2,10.210000038146973
2011-10-01,BP10_s2,9.65999984741211
2011-10-01,BP13_s2,10.03499984741211
2011-10-01,BP14_s2,10.114999771118164
2011-10-01,LH01_s2,9.829999923706055
2011-10-01,LH02_s2,9.175000190734863
2011-10-01,LH07_s2,9.380000114440918
2011-10-01,LH10_s2,9.824999809265137
2011-10-01,PB02_s2,NA
2011-10-01,PB03_s2,NA
2011-10-01,PB10_s2,NA
2011-10-01,PB11_s2,NA
2011-10-01,PL02_s2,12.904999732971191
2011-10-01,PL03_s2,NA
2011-10-01,PL14_s2,12.594999313354492
2011-10-01,PL16_s2,10.429999351501465
2011-11-01,BP01_s2,11.875
2011-11-01,BP02_s2,11.729999542236328
2011-11-01,BP03_s2,12.005000114440918
2011-11-01,BP05_s2,11.994999885559082
2011-11-01,BP06_s2,11.864999771118164
2011-11-01,BP08_s2,12.13499927520752
2011-11-01,BP10_s2,10.994999885559082
2011-11-01,BP13_s2,12.184999465942383
2011-11-01,BP14_s2,11.744999885559082
2011-11-01,LH01_s2,12.78499984741211
2011-11-01,LH02_s2,13.0649995803833
2011-11-01,LH07_s2,12.3149995803833
2011-11-01,LH10_s2,12.375
2011-11-01,PB02_s2,NA
2011-11-01,PB03_s2,NA
2011-11-01,PB10_s2,NA
2011-11-01,PB11_s2,NA
2011-11-01,PL02_s2,NA
2011-11-01,PL03_s2,NA
2011-11-01,PL14_s2,NA
2011-11-01,PL16_s2,11.969999313354492
2011-12-01,BP01_s2,14.299999237060547
2011-12-01,BP02_s2,NA
2011-12-01,BP03_s2,13.579999923706055
2011-12-01,BP05_s2,13.8149995803833
2011-12-01,BP06_s2,13.585000038146973
2011-12-01,BP08_s2,14.545000076293945
2011-12-01,BP10_s2,13.789999961853027
2011-12-01,BP13_s2,14.454999923706055
2011-12-01,BP14_s2,12.024999618530273
2011-12-01,LH01_s2,NA
2011-12-01,LH02_s2,NA
2011-12-01,LH07_s2,NA
2011-12-01,LH10_s2,NA
2011-12-01,PB02_s2,NA
2011-12-01,PB03_s2,NA
2011-12-01,PB10_s2,NA
2011-12-01,PB11_s2,NA
2011-12-01,PL02_s2,NA
2011-12-01,PL03_s2,NA
2011-12-01,PL14_s2,NA
2011-12-01,PL16_s2,12.71500015258789
2012-01-01,BP01_s2,15.704999923706055
2012-01-01,BP02_s2,21.829999923706055
2012-01-01,BP03_s2,17.489999771118164
2012-01-01,BP05_s2,18.545000076293945
2012-01-01,BP06_s2,16.53999900817871
2012-01-01,BP08_s2,15.729999542236328
2012-01-01,BP10_s2,16.420000076293945
2012-01-01,BP13_s2,17.274999618530273
2012-01-01,BP14_s2,NA
2012-01-01,LH01_s2,13.53499984741211
2012-01-01,LH02_s2,16.05500030517578
2012-01-01,LH07_s2,13.835000038146973
2012-01-01,LH10_s2,13.375
2012-01-01,PB02_s2,NA
2012-01-01,PB03_s2,NA
2012-01-01,PB10_s2,NA
2012-01-01,PB11_s2,NA
2012-01-01,PL02_s2,NA
2012-01-01,PL03_s2,NA
2012-01-01,PL14_s2,NA
2012-01-01,PL16_s2,16.239999771118164
2012-02-01,BP01_s2,18.049999237060547
2012-02-01,BP02_s2,19.78499984741211
2012-02-01,BP03_s2,18.295000076293945
2012-02-01,BP05_s2,18.244998931884766
2012-02-01,BP06_s2,18.07499885559082
2012-02-01,BP08_s2,17.6299991607666
2012-02-01,BP10_s2,16.940000534057617
2012-02-01,BP13_s2,18.03999900817871
2012-02-01,BP14_s2,18.420000076293945
2012-02-01,LH01_s2,NA
2012-02-01,LH02_s2,NA
2012-02-01,LH07_s2,NA
2012-02-01,LH10_s2,NA
2012-02-01,PB02_s2,NA
2012-02-01,PB03_s2,NA
2012-02-01,PB10_s2,NA
2012-02-01,PB11_s2,NA
2012-02-01,PL02_s2,NA
2012-02-01,PL03_s2,24.3799991607666
2012-02-01,PL14_s2,NA
2012-02-01,PL16_s2,19.40999984741211
2012-03-01,BP01_s2,17.520000457763672
2012-03-01,BP02_s2,20.424999237060547
2012-03-01,BP03_s2,17.170000076293945
2012-03-01,BP05_s2,17.73499870300293
2012-03-01,BP06_s2,16.844999313354492
2012-03-01,BP08_s2,17.584999084472656
2012-03-01,BP10_s2,16.594999313354492
2012-03-01,BP13_s2,19.209999084472656
2012-03-01,BP14_s2,17.139999389648438
2012-03-01,LH01_s2,18.264999389648438
2012-03-01,LH02_s2,18.295000076293945
2012-03-01,LH07_s2,18.270000457763672
2012-03-01,LH10_s2,18.899999618530273
2012-03-01,PB02_s2,NA
2012-03-01,PB03_s2,NA
2012-03-01,PB10_s2,NA
2012-03-01,PB11_s2,NA
2012-03-01,PL02_s2,NA
2012-03-01,PL03_s2,NA
2012-03-01,PL14_s2,NA
2012-03-01,PL16_s2,18.114999771118164
2012-04-01,BP01_s2,16.049999237060547
2012-04-01,BP02_s2,16.10999870300293
2012-04-01,BP03_s2,15.899999618530273
2012-04-01,BP05_s2,NA
2012-04-01,BP06_s2,15.964999198913574
2012-04-01,BP08_s2,15.875
2012-04-01,BP10_s2,16.895000457763672
2012-04-01,BP13_s2,16.145000457763672
2012-04-01,BP14_s2,15.755000114440918
2012-04-01,LH01_s2,16.190000534057617
2012-04-01,LH02_s2,16.125
2012-04-01,LH07_s2,15.969999313354492
2012-04-01,LH10_s2,16.104999542236328
2012-04-01,PB02_s2,NA
2012-04-01,PB03_s2,NA
2012-04-01,PB10_s2,NA
2012-04-01,PB11_s2,NA
2012-04-01,PL02_s2,NA
2012-04-01,PL03_s2,NA
2012-04-01,PL14_s2,NA
2012-04-01,PL16_s2,17.114999771118164
2012-05-01,BP01_s2,15.824999809265137
2012-05-01,BP02_s2,17.43000030517578
2012-05-01,BP03_s2,15.329999923706055
2012-05-01,BP05_s2,15.880000114440918
2012-05-01,BP06_s2,15.234999656677246
2012-05-01,BP08_s2,15.364999771118164
2012-05-01,BP10_s2,16.0049991607666
2012-05-01,BP13_s2,15.8149995803833
2012-05-01,BP14_s2,16.739999771118164
2012-05-01,LH01_s2,16.03499984741211
2012-05-01,LH02_s2,16.114999771118164
2012-05-01,LH07_s2,15.88499927520752
2012-05-01,LH10_s2,16.744998931884766
2012-05-01,PB02_s2,NA
2012-05-01,PB03_s2,NA
2012-05-01,PB10_s2,NA
2012-05-01,PB11_s2,NA
2012-05-01,PL02_s2,17.010000228881836
2012-05-01,PL03_s2,NA
2012-05-01,PL14_s2,NA
2012-05-01,PL16_s2,17.1299991607666
2012-06-01,BP01_s2,13.514999389648437
2012-06-01,BP02_s2,NA
2012-06-01,BP03_s2,11.519999504089355
2012-06-01,BP05_s2,NA
2012-06-01,BP06_s2,11.029999732971191
2012-06-01,BP08_s2,11.559999465942383
2012-06-01,BP10_s2,12.300000190734863
2012-06-01,BP13_s2,11.699999809265137
2012-06-01,BP14_s2,NA
2012-06-01,LH01_s2,10.96500015258789
2012-06-01,LH02_s2,11.094999313354492
2012-06-01,LH07_s2,11.559999465942383
2012-06-01,LH10_s2,11.649999618530273
2012-06-01,PB02_s2,NA
2012-06-01,PB03_s2,NA
2012-06-01,PB10_s2,NA
2012-06-01,PB11_s2,NA
2012-06-01,PL02_s2,14.299999237060547
2012-06-01,PL03_s2,NA
2012-06-01,PL14_s2,NA
2012-06-01,PL16_s2,14.045000076293945
2012-07-01,BP01_s2,NA
2012-07-01,BP02_s2,NA
2012-07-01,BP03_s2,10.510000228881836
2012-07-01,BP05_s2,NA
2012-07-01,BP06_s2,10.444999694824219
2012-07-01,BP08_s2,NA
2012-07-01,BP10_s2,NA
2012-07-01,BP13_s2,NA
2012-07-01,BP14_s2,NA
2012-07-01,LH01_s2,NA
2012-07-01,LH02_s2,NA
2012-07-01,LH07_s2,NA
2012-07-01,LH10_s2,NA
2012-07-01,PB02_s2,NA
2012-07-01,PB03_s2,NA
2012-07-01,PB10_s2,NA
2012-07-01,PB11_s2,NA
2012-07-01,PL02_s2,NA
2012-07-01,PL03_s2,NA
2012-07-01,PL14_s2,NA
2012-07-01,PL16_s2,NA
2012-08-01,BP01_s2,NA
2012-08-01,BP02_s2,NA
2012-08-01,BP03_s2,8.454999923706055
2012-08-01,BP05_s2,NA
2012-08-01,BP06_s2,8.789999961853027
2012-08-01,BP08_s2,NA
2012-08-01,BP10_s2,9.479999542236328
2012-08-01,BP13_s2,NA
2012-08-01,BP14_s2,9.239999771118164
2012-08-01,LH01_s2,NA
2012-08-01,LH02_s2,NA
2012-08-01,LH07_s2,NA
2012-08-01,LH10_s2,NA
2012-08-01,PB02_s2,NA
2012-08-01,PB03_s2,NA
2012-08-01,PB10_s2,NA
2012-08-01,PB11_s2,NA
2012-08-01,PL02_s2,NA
2012-08-01,PL03_s2,NA
2012-08-01,PL14_s2,NA
2012-08-01,PL16_s2,NA
2012-09-01,BP01_s2,10.479999542236328
2012-09-01,BP02_s2,NA
2012-09-01,BP03_s2,10.769999504089355
2012-09-01,BP05_s2,NA
2012-09-01,BP06_s2,10.449999809265137
2012-09-01,BP08_s2,8.15999984741211
2012-09-01,BP10_s2,10.579999923706055
2012-09-01,BP13_s2,10.630000114440918
2012-09-01,BP14_s2,10.404999732971191
2012-09-01,LH01_s2,10.279999732971191
2012-09-01,LH02_s2,10.385000228881836
2012-09-01,LH07_s2,10.539999961853027
2012-09-01,LH10_s2,10.764999389648438
2012-09-01,PB02_s2,NA
2012-09-01,PB03_s2,NA
2012-09-01,PB10_s2,NA
2012-09-01,PB11_s2,NA
2012-09-01,PL02_s2,NA
2012-09-01,PL03_s2,NA
2012-09-01,PL14_s2,NA
2012-09-01,PL16_s2,NA
2012-10-01,BP01_s2,10.800000190734863
2012-10-01,BP02_s2,11.804999351501465
2012-10-01,BP03_s2,10.510000228881836
2012-10-01,BP05_s2,NA
2012-10-01,BP06_s2,10.34999942779541
2012-10-01,BP08_s2,10.354999542236328
2012-10-01,BP10_s2,10.380000114440918
2012-10-01,BP13_s2,9.929999351501465
2012-10-01,BP14_s2,10.069999694824219
2012-10-01,LH01_s2,10.835000038146973
2012-10-01,LH02_s2,11.234999656677246
2012-10-01,LH07_s2,11.029999732971191
2012-10-01,LH10_s2,11.03499984741211
2012-10-01,PB02_s2,NA
2012-10-01,PB03_s2,NA
2012-10-01,PB10_s2,NA
2012-10-01,PB11_s2,NA
2012-10-01,PL02_s2,NA
2012-10-01,PL03_s2,NA
2012-10-01,PL14_s2,NA
2012-10-01,PL16_s2,11.4399995803833
2012-11-01,BP01_s2,11.944999694824219
2012-11-01,BP02_s2,12.244999885559082
2012-11-01,BP03_s2,11.335000038146973
2012-11-01,BP05_s2,11.505000114440918
2012-11-01,BP06_s2,11.78499984741211
2012-11-01,BP08_s2,11.729999542236328
2012-11-01,BP10_s2,12.65999984741211
2012-11-01,BP13_s2,12.074999809265137
2012-11-01,BP14_s2,11.304999351501465
2012-11-01,LH01_s2,11.219999313354492
2012-11-01,LH02_s2,11.449999809265137
2012-11-01,LH07_s2,11.78499984741211
2012-11-01,LH10_s2,11.420000076293945
2012-11-01,PB02_s2,NA
2012-11-01,PB03_s2,NA
2012-11-01,PB10_s2,NA
2012-11-01,PB11_s2,NA
2012-11-01,PL02_s2,NA
2012-11-01,PL03_s2,NA
2012-11-01,PL14_s2,NA
2012-11-01,PL16_s2,15.104999542236328
2012-12-01,BP01_s2,14.309999465942383
2012-12-01,BP02_s2,16.28999900817871
2012-12-01,BP03_s2,13.59000015258789
2012-12-01,BP05_s2,13.25
2012-12-01,BP06_s2,13.529999732971191
2012-12-01,BP08_s2,13.394999504089355
2012-12-01,BP10_s2,12.894999504089355
2012-12-01,BP13_s2,13.47499942779541
2012-12-01,BP14_s2,13.880000114440918
2012-12-01,LH01_s2,16.149999618530273
2012-12-01,LH02_s2,15.045000076293945
2012-12-01,LH07_s2,14.979999542236328
2012-12-01,LH10_s2,16.514999389648437
2012-12-01,PB02_s2,NA
2012-12-01,PB03_s2,NA
2012-12-01,PB10_s2,NA
2012-12-01,PB11_s2,NA
2012-12-01,PL02_s2,19.299999237060547
2012-12-01,PL03_s2,NA
2012-12-01,PL14_s2,NA
2012-12-01,PL16_s2,16.850000381469727
2013-01-01,BP01_s2,16.565000534057617
2013-01-01,BP02_s2,19.564998626708984
2013-01-01,BP03_s2,18.19999885559082
2013-01-01,BP05_s2,17.139999389648438
2013-01-01,BP06_s2,16.760000228881836
2013-01-01,BP08_s2,17.119998931884766
2013-01-01,BP10_s2,16.69499969482422
2013-01-01,BP13_s2,NA
2013-01-01,BP14_s2,17.489999771118164
2013-01-01,LH01_s2,18.30500030517578
2013-01-01,LH02_s2,19.904998779296875
2013-01-01,LH07_s2,18.604999542236328
2013-01-01,LH10_s2,18.329999923706055
2013-01-01,PB02_s2,NA
2013-01-01,PB03_s2,NA
2013-01-01,PB10_s2,NA
2013-01-01,PB11_s2,NA
2013-01-01,PL02_s2,NA
2013-01-01,PL03_s2,NA
2013-01-01,PL14_s2,NA
2013-01-01,PL16_s2,NA
2013-02-01,BP01_s2,17.869998931884766
2013-02-01,BP02_s2,19.969999313354492
2013-02-01,BP03_s2,18.139999389648438
2013-02-01,BP05_s2,20.739999771118164
2013-02-01,BP06_s2,17.510000228881836
2013-02-01,BP08_s2,18.1299991607666
2013-02-01,BP10_s2,17.100000381469727
2013-02-01,BP13_s2,19.010000228881836
2013-02-01,BP14_s2,21.28499984741211
2013-02-01,LH01_s2,18.475000381469727
2013-02-01,LH02_s2,18.73499870300293
2013-02-01,LH07_s2,17.969999313354492
2013-02-01,LH10_s2,19.489999771118164
2013-02-01,PB02_s2,NA
2013-02-01,PB03_s2,NA
2013-02-01,PB10_s2,NA
2013-02-01,PB11_s2,NA
2013-02-01,PL02_s2,28.53499984741211
2013-02-01,PL03_s2,NA
2013-02-01,PL14_s2,NA
2013-02-01,PL16_s2,21.934999465942383
2013-03-01,BP01_s2,18.869998931884766
2013-03-01,BP02_s2,21.16499900817871
2013-03-01,BP03_s2,18.864999771118164
2013-03-01,BP05_s2,19.029998779296875
2013-03-01,BP06_s2,18.82499885559082
2013-03-01,BP08_s2,18.434999465942383
2013-03-01,BP10_s2,19.094999313354492
2013-03-01,BP13_s2,19.2549991607666
2013-03-01,BP14_s2,18.434999465942383
2013-03-01,LH01_s2,NA
2013-03-01,LH02_s2,NA
2013-03-01,LH07_s2,20.385000228881836
2013-03-01,LH10_s2,21.904998779296875
2013-03-01,PB02_s2,NA
2013-03-01,PB03_s2,NA
2013-03-01,PB10_s2,NA
2013-03-01,PB11_s2,NA
2013-03-01,PL02_s2,26.75
2013-03-01,PL03_s2,NA
2013-03-01,PL14_s2,NA
2013-03-01,PL16_s2,20.46500015258789
2013-04-01,BP01_s2,19.024999618530273
2013-04-01,BP02_s2,18.670000076293945
2013-04-01,BP03_s2,18.41499900817871
2013-04-01,BP05_s2,17.440000534057617
2013-04-01,BP06_s2,18.43000030517578
2013-04-01,BP08_s2,18.32499885559082
2013-04-01,BP10_s2,18.094999313354492
2013-04-01,BP13_s2,19.25
2013-04-01,BP14_s2,18.44499969482422
2013-04-01,LH01_s2,17.90999984741211
2013-04-01,LH02_s2,19.354999542236328
2013-04-01,LH07_s2,17.604999542236328
2013-04-01,LH10_s2,19.0049991607666
2013-04-01,PB02_s2,NA
2013-04-01,PB03_s2,NA
2013-04-01,PB10_s2,NA
2013-04-01,PB11_s2,NA
2013-04-01,PL02_s2,23.529998779296875
2013-04-01,PL03_s2,NA
2013-04-01,PL14_s2,NA
2013-04-01,PL16_s2,20.454999923706055
2013-05-01,BP01_s2,16.46500015258789
2013-05-01,BP02_s2,NA
2013-05-01,BP03_s2,17.32499885559082
2013-05-01,BP05_s2,17.049999237060547
2013-05-01,BP06_s2,17.96500015258789
2013-05-01,BP08_s2,17.024999618530273
2013-05-01,BP10_s2,16.514999389648437
2013-05-01,BP13_s2,16.44499969482422
2013-05-01,BP14_s2,17.8799991607666
2013-05-01,LH01_s2,15.824999809265137
2013-05-01,LH02_s2,15.984999656677246
2013-05-01,LH07_s2,16.799999237060547
2013-05-01,LH10_s2,16.73499870300293
2013-05-01,PB02_s2,NA
2013-05-01,PB03_s2,NA
2013-05-01,PB10_s2,NA
2013-05-01,PB11_s2,NA
2013-05-01,PL02_s2,NA
2013-05-01,PL03_s2,NA
2013-05-01,PL14_s2,NA
2013-05-01,PL16_s2,NA
2013-06-01,BP01_s2,12.420000076293945
2013-06-01,BP02_s2,NA
2013-06-01,BP03_s2,12.545000076293945
2013-06-01,BP05_s2,NA
2013-06-01,BP06_s2,12.699999809265137
2013-06-01,BP08_s2,12.899999618530273
2013-06-01,BP10_s2,13.545000076293945
2013-06-01,BP13_s2,12.824999809265137
2013-06-01,BP14_s2,13.844999313354492
2013-06-01,LH01_s2,NA
2013-06-01,LH02_s2,13.774999618530273
2013-06-01,LH07_s2,11.175000190734863
2013-06-01,LH10_s2,NA
2013-06-01,PB02_s2,NA
2013-06-01,PB03_s2,NA
2013-06-01,PB10_s2,NA
2013-06-01,PB11_s2,NA
2013-06-01,PL02_s2,NA
2013-06-01,PL03_s2,NA
2013-06-01,PL14_s2,NA
2013-06-01,PL16_s2,NA
2013-07-01,BP01_s2,NA
2013-07-01,BP02_s2,NA
2013-07-01,BP03_s2,11.22499942779541
2013-07-01,BP05_s2,10.364999771118164
2013-07-01,BP06_s2,10.389999389648437
2013-07-01,BP08_s2,NA
2013-07-01,BP10_s2,NA
2013-07-01,BP13_s2,NA
2013-07-01,BP14_s2,NA
2013-07-01,LH01_s2,NA
2013-07-01,LH02_s2,NA
2013-07-01,LH07_s2,NA
2013-07-01,LH10_s2,NA
2013-07-01,PB02_s2,NA
2013-07-01,PB03_s2,NA
2013-07-01,PB10_s2,NA
2013-07-01,PB11_s2,NA
2013-07-01,PL02_s2,NA
2013-07-01,PL03_s2,NA
2013-07-01,PL14_s2,NA
2013-07-01,PL16_s2,NA
2013-08-01,BP01_s2,NA
2013-08-01,BP02_s2,NA
2013-08-01,BP03_s2,NA
2013-08-01,BP05_s2,NA
2013-08-01,BP06_s2,9.899999618530273
2013-08-01,BP08_s2,NA
2013-08-01,BP10_s2,9.899999618530273
2013-08-01,BP13_s2,NA
2013-08-01,BP14_s2,9.664999961853027
2013-08-01,LH01_s2,9.25
2013-08-01,LH02_s2,9.09999942779541
2013-08-01,LH07_s2,9.109999656677246
2013-08-01,LH10_s2,9.844999313354492
2013-08-01,PB02_s2,NA
2013-08-01,PB03_s2,NA
2013-08-01,PB10_s2,NA
2013-08-01,PB11_s2,NA
2013-08-01,PL02_s2,NA
2013-08-01,PL03_s2,NA
2013-08-01,PL14_s2,NA
2013-08-01,PL16_s2,NA
2013-09-01,BP01_s2,10.559999465942383
2013-09-01,BP02_s2,12.074999809265137
2013-09-01,BP03_s2,9.979999542236328
2013-09-01,BP05_s2,11.184999465942383
2013-09-01,BP06_s2,10.585000038146973
2013-09-01,BP08_s2,10.789999961853027
2013-09-01,BP10_s2,10.545000076293945
2013-09-01,BP13_s2,10.774999618530273
2013-09-01,BP14_s2,NA
2013-09-01,LH01_s2,11.710000038146973
2013-09-01,LH02_s2,10.804999351501465
2013-09-01,LH07_s2,10.679999351501465
2013-09-01,LH10_s2,11.934999465942383
2013-09-01,PB02_s2,NA
2013-09-01,PB03_s2,NA
2013-09-01,PB10_s2,NA
2013-09-01,PB11_s2,NA
2013-09-01,PL02_s2,12.694999694824219
2013-09-01,PL03_s2,13.644999504089355
2013-09-01,PL14_s2,14.429999351501465
2013-09-01,PL16_s2,12.194999694824219
2013-10-01,BP01_s2,10.679999351501465
2013-10-01,BP02_s2,11.085000038146973
2013-10-01,BP03_s2,11.054999351501465
2013-10-01,BP05_s2,10.739999771118164
2013-10-01,BP06_s2,10.984999656677246
2013-10-01,BP08_s2,10.960000038146973
2013-10-01,BP10_s2,10.795000076293945
2013-10-01,BP13_s2,11.404999732971191
2013-10-01,BP14_s2,10.804999351501465
2013-10-01,LH01_s2,11.46500015258789
2013-10-01,LH02_s2,11.63499927520752
2013-10-01,LH07_s2,11.264999389648438
2013-10-01,LH10_s2,11.859999656677246
2013-10-01,PB02_s2,NA
2013-10-01,PB03_s2,NA
2013-10-01,PB10_s2,NA
2013-10-01,PB11_s2,NA
2013-10-01,PL02_s2,NA
2013-10-01,PL03_s2,NA
2013-10-01,PL14_s2,NA
2013-10-01,PL16_s2,NA
2013-11-01,BP01_s2,13.674999237060547
2013-11-01,BP02_s2,NA
2013-11-01,BP03_s2,13.47499942779541
2013-11-01,BP05_s2,13.359999656677246
2013-11-01,BP06_s2,12.75
2013-11-01,BP08_s2,12.84000015258789
2013-11-01,BP10_s2,14.104999542236328
2013-11-01,BP13_s2,12.25999927520752
2013-11-01,BP14_s2,12.924999237060547
2013-11-01,LH01_s2,13.72499942779541
2013-11-01,LH02_s2,13.09000015258789
2013-11-01,LH07_s2,14.479999542236328
2013-11-01,LH10_s2,14.22499942779541
2013-11-01,PB02_s2,NA
2013-11-01,PB03_s2,NA
2013-11-01,PB10_s2,NA
2013-11-01,PB11_s2,NA
2013-11-01,PL02_s2,NA
2013-11-01,PL03_s2,NA
2013-11-01,PL14_s2,NA
2013-11-01,PL16_s2,NA
2013-12-01,BP01_s2,14.569999694824219
2013-12-01,BP02_s2,NA
2013-12-01,BP03_s2,15.069999694824219
2013-12-01,BP05_s2,13.420000076293945
2013-12-01,BP06_s2,14.545000076293945
2013-12-01,BP08_s2,14.755000114440918
2013-12-01,BP10_s2,14.019999504089355
2013-12-01,BP13_s2,14.045000076293945
2013-12-01,BP14_s2,14.594999313354492
2013-12-01,LH01_s2,16.299999237060547
2013-12-01,LH02_s2,17.354999542236328
2013-12-01,LH07_s2,15.354999542236328
2013-12-01,LH10_s2,NA
2013-12-01,PB02_s2,NA
2013-12-01,PB03_s2,NA
2013-12-01,PB10_s2,NA
2013-12-01,PB11_s2,NA
2013-12-01,PL02_s2,NA
2013-12-01,PL03_s2,NA
2013-12-01,PL14_s2,NA
2013-12-01,PL16_s2,NA
2014-01-01,BP01_s2,18.05500030517578
2014-01-01,BP02_s2,17.579999923706055
2014-01-01,BP03_s2,16.43000030517578
2014-01-01,BP05_s2,17.55500030517578
2014-01-01,BP06_s2,16.709999084472656
2014-01-01,BP08_s2,16.524999618530273
2014-01-01,BP10_s2,16.854999542236328
2014-01-01,BP13_s2,18.969999313354492
2014-01-01,BP14_s2,17.274999618530273
2014-01-01,LH01_s2,19.244998931884766
2014-01-01,LH02_s2,19.44999885559082
2014-01-01,LH07_s2,19.239999771118164
2014-01-01,LH10_s2,18.364999771118164
2014-01-01,PB02_s2,NA
2014-01-01,PB03_s2,NA
2014-01-01,PB10_s2,NA
2014-01-01,PB11_s2,NA
2014-01-01,PL02_s2,19.71500015258789
2014-01-01,PL03_s2,NA
2014-01-01,PL14_s2,NA
2014-01-01,PL16_s2,18.274999618530273
2014-02-01,BP01_s2,17.584999084472656
2014-02-01,BP02_s2,18.46500015258789
2014-02-01,BP03_s2,17.619998931884766
